Date,Account_ID,Scenario,Amount
2025-05-02,302,Actual,796.17
2025-05-02,302,Budget,880.1
2025-05-02,303,Actual,782.79
2025-05-02,303,Budget,801.5
2025-05-02,304,Actual,1603.21
2025-05-02,304,Budget,1483.95
2025-05-02,401,Actual,484.96
2025-05-02,401,Budget,424.43
2025-05-02,402,Actual,341.9
2025-05-02,402,Budget,363.5
2025-05-03,101,Actual,14560.51
2025-05-03,101,Budget,13633.09
2025-05-03,102,Actual,10568.37
2025-05-03,102,Budget,11451.89
2025-05-03,201,Actual,4262.25
2025-05-03,201,Budget,4861.23
2025-05-03,202,Actual,3794.68
2025-05-03,202,Budget,3992.25
2025-05-03,301,Actual,1741.24
2025-05-03,301,Budget,1966.18
2025-05-03,302,Actual,1232.55
2025-05-03,302,Budget,1402.7
2025-05-03,303,Actual,730.36
2025-05-03,303,Budget,883.49
2025-05-03,304,Actual,1389.73
2025-05-03,304,Budget,1773.79
2025-05-03,401,Actual,491.89
2025-05-03,401,Budget,504.07
2025-05-03,402,Actual,310.17
2025-05-03,402,Budget,361.55
2025-05-04,101,Actual,13179.34
2025-05-04,101,Budget,14432.73
2025-05-04,102,Actual,9654.76
2025-05-04,102,Budget,12173.75
2025-05-04,201,Actual,5154.6
2025-05-04,201,Budget,4602.86
2025-05-04,202,Actual,6161.85
2025-05-04,202,Budget,5578.6
2025-05-04,301,Actual,1484.67
2025-05-04,301,Budget,1317.61
2025-05-04,302,Actual,1203.56
2025-05-04,302,Budget,1154.16
2025-05-04,303,Actual,1943.25
2025-05-04,303,Budget,1961.52
2025-05-04,304,Actual,1179.88
2025-05-04,304,Budget,1142.77
2025-05-04,401,Actual,100.4
2025-05-04,401,Budget,105.69
2025-05-04,402,Actual,419.03
2025-05-04,402,Budget,470.12
2025-05-05,101,Actual,6547.88
2025-05-05,101,Budget,7526.32
2025-05-05,102,Actual,11473.72
2025-05-05,102,Budget,14241.04
2025-05-05,201,Actual,4054.84
2025-05-05,201,Budget,5271.84
2025-05-05,202,Actual,4402.9
2025-05-05,202,Budget,4057.75
2025-05-05,301,Actual,1487.98
2025-05-05,301,Budget,1902.19
2025-05-05,302,Actual,1355.59
2025-05-05,302,Budget,1559.29
2025-05-05,303,Actual,1834.67
2025-05-05,303,Budget,2047.82
2025-05-05,304,Actual,679.73
2025-05-05,304,Budget,856.33
2025-05-05,401,Actual,179.13
2025-05-05,401,Budget,193.59
2025-05-05,402,Actual,376.05
2025-05-05,402,Budget,332.44
2025-05-06,101,Actual,7822.41
2025-05-06,101,Budget,7873.12
2025-05-06,102,Actual,6208.76
2025-05-06,102,Budget,7151.52
2025-05-06,201,Actual,4689.67
2025-05-06,201,Budget,4142.27
2025-05-06,202,Actual,6063.24
2025-05-06,202,Budget,6007.98
2025-05-06,301,Actual,1791.58
2025-05-06,301,Budget,1789.7
2025-05-06,302,Actual,1298.51
2025-05-06,302,Budget,1255.18
2025-05-06,303,Actual,1351.88
2025-05-06,303,Budget,1400.69
2025-05-06,304,Actual,972.43
2025-05-06,304,Budget,857.6
2025-05-06,401,Actual,296.55
2025-05-06,401,Budget,287.74
2025-05-06,402,Actual,445.18
2025-05-06,402,Budget,413.72
2025-05-07,101,Actual,8838.02
2025-05-07,101,Budget,11428.25
2025-05-07,102,Actual,11821.72
2025-05-07,102,Budget,14321.27
2025-05-07,201,Actual,3703.93
2025-05-07,201,Budget,3737.68
2025-05-07,202,Actual,4788.09
2025-05-07,202,Budget,6118.52
2025-05-07,301,Actual,1892.82
2025-05-07,301,Budget,1759.05
2025-05-07,302,Actual,1701.37
2025-05-07,302,Budget,1500.81
2025-05-07,303,Actual,1101.69
2025-05-07,303,Budget,1443.91
2025-05-07,304,Actual,1513.56
2025-05-07,304,Budget,1507.85
2025-05-07,401,Actual,412.25
2025-05-07,401,Budget,518.06
2025-05-07,402,Actual,484.27
2025-05-07,402,Budget,503.57
2025-05-08,101,Actual,5847.31
2025-05-08,101,Budget,6267.16
2025-05-08,102,Actual,7706.45
2025-05-08,102,Budget,7794.08
2025-05-08,201,Actual,3468.96
2025-05-08,201,Budget,3255.99
2025-05-08,202,Actual,1768.1
2025-05-08,202,Budget,2308.03
2025-05-08,301,Actual,1410.67
2025-05-08,301,Budget,1830.85
2025-05-08,302,Actual,589.61
2025-05-08,302,Budget,758.49
2025-05-08,303,Actual,1412.99
2025-05-08,303,Budget,1522.88
2025-05-08,304,Actual,967.21
2025-05-08,304,Budget,1075.15
2025-05-08,401,Actual,114.23
2025-05-08,401,Budget,148.44
2025-05-08,402,Actual,406.07
2025-05-08,402,Budget,407.93
2025-05-09,101,Actual,6541.41
2025-05-09,101,Budget,7356.32
2025-05-09,102,Actual,5274.43
2025-05-09,102,Budget,5911.38
2025-05-09,201,Actual,3309.24
2025-05-09,201,Budget,4115.58
2025-05-09,202,Actual,2282.93
2025-05-09,202,Budget,2445.87
2025-05-09,301,Actual,1908.52
2025-05-09,301,Budget,1788.63
2025-05-09,302,Actual,531.5
2025-05-09,302,Budget,683.99
2025-05-09,303,Actual,1459.82
2025-05-09,303,Budget,1380.1
2025-05-09,304,Actual,874.14
2025-05-09,304,Budget,1091.34
2025-05-09,401,Actual,384.08
2025-05-09,401,Budget,452.04
2025-05-09,402,Actual,149.86
2025-05-09,402,Budget,183.65
2025-05-10,101,Actual,4775.3
2025-05-10,101,Budget,5864.85
2025-05-10,102,Actual,13790.42
2025-05-10,102,Budget,12381.95
2025-05-10,201,Actual,3071.74
2025-05-10,201,Budget,3250.31
2025-05-10,202,Actual,5431.27
2025-05-10,202,Budget,5586.65
2025-05-10,301,Actual,683.38
2025-05-10,301,Budget,862.07
2025-05-10,302,Actual,685.36
2025-05-10,302,Budget,874.21
2025-05-10,303,Actual,1193.68
2025-05-10,303,Budget,1104.57
2025-05-10,304,Actual,710.85
2025-05-10,304,Budget,909.9
2025-05-10,401,Actual,329.51
2025-05-10,401,Budget,430.27
2025-05-10,402,Actual,391.9
2025-05-10,402,Budget,396.0
2025-05-11,101,Actual,6303.51
2025-05-11,101,Budget,6688.56
2025-05-11,102,Actual,4485.01
2025-05-11,102,Budget,5317.53
2025-05-11,201,Actual,4579.39
2025-05-11,201,Budget,5390.38
2025-05-11,202,Actual,4571.65
2025-05-11,202,Budget,4417.64
2025-05-11,301,Actual,1274.42
2025-05-11,301,Budget,1550.87
2025-05-11,302,Actual,554.0
2025-05-11,302,Budget,590.52
2025-05-11,303,Actual,2234.68
2025-05-11,303,Budget,2098.75
2025-05-11,304,Actual,1234.65
2025-05-11,304,Budget,1283.6
2025-05-11,401,Actual,103.3
2025-05-11,401,Budget,126.28
2025-05-11,402,Actual,276.78
2025-05-11,402,Budget,260.65
2025-05-12,101,Actual,8273.29
2025-05-12,101,Budget,8477.25
2025-05-12,102,Actual,11430.18
2025-05-12,102,Budget,10079.17
2025-05-12,201,Actual,4792.1
2025-05-12,201,Budget,4783.37
2025-05-12,202,Actual,3793.65
2025-05-12,202,Budget,3636.48
2025-05-12,301,Actual,678.31
2025-05-12,301,Budget,608.98
2025-05-12,302,Actual,1641.79
2025-05-12,302,Budget,2088.4
2025-05-12,303,Actual,893.87
2025-05-12,303,Budget,957.33
2025-05-12,304,Actual,624.83
2025-05-12,304,Budget,760.78
2025-05-12,401,Actual,285.98
2025-05-12,401,Budget,345.25
2025-05-12,402,Actual,388.27
2025-05-12,402,Budget,431.75
2025-05-13,101,Actual,14122.95
2025-05-13,101,Budget,13655.93
2025-05-13,102,Actual,9019.41
2025-05-13,102,Budget,8716.71
2025-05-13,201,Actual,4364.93
2025-05-13,201,Budget,5499.2
2025-05-13,202,Actual,2734.21
2025-05-13,202,Budget,2484.6
2025-05-13,301,Actual,1041.45
2025-05-13,301,Budget,1087.14
2025-05-13,302,Actual,691.15
2025-05-13,302,Budget,645.76
2025-05-13,303,Actual,508.1
2025-05-13,303,Budget,553.79
2025-05-13,304,Actual,870.45
2025-05-13,304,Budget,852.55
2025-05-13,401,Actual,265.0
2025-05-13,401,Budget,256.36
2025-05-13,402,Actual,519.38
2025-05-13,402,Budget,455.38
2025-05-14,101,Actual,10017.06
2025-05-14,101,Budget,12643.79
2025-05-14,102,Actual,10642.03
2025-05-14,102,Budget,12728.74
2025-05-14,201,Actual,3165.52
2025-05-14,201,Budget,2788.95
2025-05-14,202,Actual,3439.91
2025-05-14,202,Budget,3547.18
2025-05-14,301,Actual,598.92
2025-05-14,301,Budget,636.21
2025-05-14,302,Actual,583.41
2025-05-14,302,Budget,610.52
2025-05-14,303,Actual,1830.68
2025-05-14,303,Budget,1939.04
2025-05-14,304,Actual,1388.65
2025-05-14,304,Budget,1376.58
2025-05-14,401,Actual,327.08
2025-05-14,401,Budget,418.75
2025-05-14,402,Actual,195.69
2025-05-14,402,Budget,206.3
2025-05-15,101,Actual,10545.92
2025-05-15,101,Budget,9264.27
2025-05-15,102,Actual,10640.83
2025-05-15,102,Budget,9520.68
2025-05-15,201,Actual,2872.74
2025-05-15,201,Budget,2760.81
2025-05-15,202,Actual,4033.59
2025-05-15,202,Budget,4956.74
2025-05-15,301,Actual,719.71
2025-05-15,301,Budget,897.57
2025-05-15,302,Actual,1116.89
2025-05-15,302,Budget,1359.44
2025-05-15,303,Actual,1133.74
2025-05-15,303,Budget,1289.01
2025-05-15,304,Actual,1538.53
2025-05-15,304,Budget,1729.23
2025-05-15,401,Actual,335.09
2025-05-15,401,Budget,403.54
2025-05-15,402,Actual,191.93
2025-05-15,402,Budget,168.16
2025-05-16,101,Actual,7212.37
2025-05-16,101,Budget,9422.78
2025-05-16,102,Actual,11955.35
2025-05-16,102,Budget,10587.75
2025-05-16,201,Actual,2041.04
2025-05-16,201,Budget,2659.59
2025-05-16,202,Actual,5421.39
2025-05-16,202,Budget,6256.72
2025-05-16,301,Actual,717.15
2025-05-16,301,Budget,922.69
2025-05-16,302,Actual,1223.65
2025-05-16,302,Budget,1402.83
2025-05-16,303,Actual,1561.64
2025-05-16,303,Budget,1649.14
2025-05-16,304,Actual,1514.79
2025-05-16,304,Budget,1788.15
2025-05-16,401,Actual,464.63
2025-05-16,401,Budget,416.94
2025-05-16,402,Actual,346.16
2025-05-16,402,Budget,399.15
2025-05-17,101,Actual,7824.56
2025-05-17,101,Budget,7748.94
2025-05-17,102,Actual,14085.39
2025-05-17,102,Budget,15426.95
2025-05-17,201,Actual,5607.98
2025-05-17,201,Budget,6109.01
2025-05-17,202,Actual,6632.35
2025-05-17,202,Budget,5931.06
2025-05-17,301,Actual,1144.0
2025-05-17,301,Budget,1060.28
2025-05-17,302,Actual,855.4
2025-05-17,302,Budget,831.13
2025-05-17,303,Actual,1509.2
2025-05-17,303,Budget,1677.9
2025-05-17,304,Actual,825.87
2025-05-17,304,Budget,915.79
2025-05-17,401,Actual,325.77
2025-05-17,401,Budget,377.32
2025-05-17,402,Actual,226.37
2025-05-17,402,Budget,212.54
2025-05-18,101,Actual,12171.97
2025-05-18,101,Budget,14437.79
2025-05-18,102,Actual,8339.07
2025-05-18,102,Budget,10562.33
2025-05-18,201,Actual,5008.07
2025-05-18,201,Budget,4886.06
2025-05-18,202,Actual,3354.46
2025-05-18,202,Budget,3144.67
2025-05-18,301,Actual,853.23
2025-05-18,301,Budget,864.94
2025-05-18,302,Actual,1297.66
2025-05-18,302,Budget,1313.76
2025-05-18,303,Actual,991.74
2025-05-18,303,Budget,1037.47
2025-05-18,304,Actual,634.7
2025-05-18,304,Budget,830.35
2025-05-18,401,Actual,450.58
2025-05-18,401,Budget,442.39
2025-05-18,402,Actual,292.3
2025-05-18,402,Budget,290.13
2025-05-19,101,Actual,11269.08
2025-05-19,101,Budget,10956.09
2025-05-19,102,Actual,9514.79
2025-05-19,102,Budget,9059.72
2025-05-19,201,Actual,4153.07
2025-05-19,201,Budget,4461.25
2025-05-19,202,Actual,4445.27
2025-05-19,202,Budget,4023.93
2025-05-19,301,Actual,859.05
2025-05-19,301,Budget,779.82
2025-05-19,302,Actual,1094.75
2025-05-19,302,Budget,1052.16
2025-05-19,303,Actual,1868.44
2025-05-19,303,Budget,1747.99
2025-05-19,304,Actual,1006.41
2025-05-19,304,Budget,953.56
2025-05-19,401,Actual,422.07
2025-05-19,401,Budget,452.7
2025-05-19,402,Actual,341.96
2025-05-19,402,Budget,420.35
2025-05-20,101,Actual,5791.87
2025-05-20,101,Budget,5535.14
2025-05-20,102,Actual,12028.79
2025-05-20,102,Budget,12497.46
2025-05-20,201,Actual,5420.26
2025-05-20,201,Budget,5294.88
2025-05-20,202,Actual,3239.14
2025-05-20,202,Budget,4067.95
2025-05-20,301,Actual,1486.26
2025-05-20,301,Budget,1822.73
2025-05-20,302,Actual,1232.38
2025-05-20,302,Budget,1467.86
2025-05-20,303,Actual,1685.43
2025-05-20,303,Budget,1688.12
2025-05-20,304,Actual,1387.37
2025-05-20,304,Budget,1731.16
2025-05-20,401,Actual,576.52
2025-05-20,401,Budget,522.26
2025-05-20,402,Actual,293.56
2025-05-20,402,Budget,296.43
2025-05-21,101,Actual,6253.83
2025-05-21,101,Budget,7197.24
2025-05-21,102,Actual,14206.71
2025-05-21,102,Budget,13044.22
2025-05-21,201,Actual,3481.22
2025-05-21,201,Budget,3897.79
2025-05-21,202,Actual,6702.77
2025-05-21,202,Budget,6035.41
2025-05-21,301,Actual,1433.59
2025-05-21,301,Budget,1348.7
2025-05-21,302,Actual,2257.68
2025-05-21,302,Budget,1977.65
2025-05-21,303,Actual,1238.36
2025-05-21,303,Budget,1239.4
2025-05-21,304,Actual,1542.66
2025-05-21,304,Budget,1922.78
2025-05-21,401,Actual,489.53
2025-05-21,401,Budget,488.02
2025-05-21,402,Actual,509.45
2025-05-21,402,Budget,458.88
2025-05-22,101,Actual,15330.44
2025-05-22,101,Budget,15206.26
2025-05-22,102,Actual,6418.4
2025-05-22,102,Budget,6922.27
2025-05-22,201,Actual,3013.19
2025-05-22,201,Budget,3459.75
2025-05-22,202,Actual,5175.84
2025-05-22,202,Budget,4725.22
2025-05-22,301,Actual,561.06
2025-05-22,301,Budget,608.76
2025-05-22,302,Actual,640.13
2025-05-22,302,Budget,723.43
2025-05-22,303,Actual,1407.38
2025-05-22,303,Budget,1248.38
2025-05-22,304,Actual,784.1
2025-05-22,304,Budget,768.44
2025-05-22,401,Actual,455.07
2025-05-22,401,Budget,414.22
2025-05-22,402,Actual,385.1
2025-05-22,402,Budget,417.93
2025-05-23,101,Actual,11586.76
2025-05-23,101,Budget,14296.41
2025-05-23,102,Actual,10661.75
2025-05-23,102,Budget,12700.17
2025-05-23,201,Actual,2491.37
2025-05-23,201,Budget,2935.7
2025-05-23,202,Actual,5879.74
2025-05-23,202,Budget,5176.56
2025-05-23,301,Actual,1655.6
2025-05-23,301,Budget,1612.41
2025-05-23,302,Actual,2148.79
2025-05-23,302,Budget,2027.86
2025-05-23,303,Actual,877.48
2025-05-23,303,Budget,832.42
2025-05-23,304,Actual,538.56
2025-05-23,304,Budget,640.44
2025-05-23,401,Actual,306.17
2025-05-23,401,Budget,380.38
2025-05-23,402,Actual,324.85
2025-05-23,402,Budget,301.46
2025-05-24,101,Actual,13750.7
2025-05-24,101,Budget,14922.65
2025-05-24,102,Actual,5895.96
2025-05-24,102,Budget,7291.81
2025-05-24,201,Actual,2938.2
2025-05-24,201,Budget,2953.0
2025-05-24,202,Actual,5302.33
2025-05-24,202,Budget,5138.26
2025-05-24,301,Actual,1764.0
2025-05-24,301,Budget,1638.9
2025-05-24,302,Actual,1673.63
2025-05-24,302,Budget,1952.76
2025-05-24,303,Actual,1414.18
2025-05-24,303,Budget,1593.01
2025-05-24,304,Actual,1531.99
2025-05-24,304,Budget,1554.3
2025-05-24,401,Actual,255.18
2025-05-24,401,Budget,242.7
2025-05-24,402,Actual,470.53
2025-05-24,402,Budget,515.81
2025-05-25,101,Actual,6324.7
2025-05-25,101,Budget,8153.6
2025-05-25,102,Actual,5758.7
2025-05-25,102,Budget,6876.19
2025-05-25,201,Actual,2032.33
2025-05-25,201,Budget,2529.63
2025-05-25,202,Actual,1825.88
2025-05-25,202,Budget,2196.72
2025-05-25,301,Actual,2028.8
2025-05-25,301,Budget,1900.09
2025-05-25,302,Actual,1074.97
2025-05-25,302,Budget,1066.69
2025-05-25,303,Actual,1379.07
2025-05-25,303,Budget,1220.46
2025-05-25,304,Actual,1568.47
2025-05-25,304,Budget,1475.93
2025-05-25,401,Actual,314.0
2025-05-25,401,Budget,405.11
2025-05-25,402,Actual,381.0
2025-05-25,402,Budget,341.4
2025-05-26,101,Actual,7999.54
2025-05-26,101,Budget,9303.67
2025-05-26,102,Actual,8821.38
2025-05-26,102,Budget,7974.8
2025-05-26,201,Actual,4116.13
2025-05-26,201,Budget,3703.25
2025-05-26,202,Actual,5050.61
2025-05-26,202,Budget,5109.95
2025-05-26,301,Actual,429.87
2025-05-26,301,Budget,547.66
2025-05-26,302,Actual,1915.22
2025-05-26,302,Budget,2081.13
2025-05-26,303,Actual,1190.34
2025-05-26,303,Budget,1151.19
2025-05-26,304,Actual,1603.82
2025-05-26,304,Budget,1930.18
2025-05-26,401,Actual,490.96
2025-05-26,401,Budget,510.01
2025-05-26,402,Actual,162.4
2025-05-26,402,Budget,146.51
2025-05-27,101,Actual,6855.88
2025-05-27,101,Budget,8234.79
2025-05-27,102,Actual,5402.06
2025-05-27,102,Budget,5880.23
2025-05-27,201,Actual,3032.14
2025-05-27,201,Budget,2839.91
2025-05-27,202,Actual,4463.39
2025-05-27,202,Budget,4991.36
2025-05-27,301,Actual,1744.83
2025-05-27,301,Budget,1974.5
2025-05-27,302,Actual,1476.06
2025-05-27,302,Budget,1645.97
2025-05-27,303,Actual,1259.81
2025-05-27,303,Budget,1471.23
2025-05-27,304,Actual,1443.26
2025-05-27,304,Budget,1661.86
2025-05-27,401,Actual,257.43
2025-05-27,401,Budget,271.4
2025-05-27,402,Actual,136.47
2025-05-27,402,Budget,136.75
2025-05-28,101,Actual,12629.77
2025-05-28,101,Budget,14224.48
2025-05-28,102,Actual,6648.85
2025-05-28,102,Budget,6557.28
2025-05-28,201,Actual,3136.85
2025-05-28,201,Budget,3798.9
2025-05-28,202,Actual,2703.53
2025-05-28,202,Budget,2604.66
2025-05-28,301,Actual,730.52
2025-05-28,301,Budget,957.26
2025-05-28,302,Actual,656.68
2025-05-28,302,Budget,584.06
2025-05-28,303,Actual,998.01
2025-05-28,303,Budget,949.25
2025-05-28,304,Actual,1032.95
2025-05-28,304,Budget,942.14
2025-05-28,401,Actual,421.4
2025-05-28,401,Budget,510.18
2025-05-28,402,Actual,125.22
2025-05-28,402,Budget,121.94
2025-05-29,101,Actual,11431.28
2025-05-29,101,Budget,11439.94
2025-05-29,102,Actual,10195.76
2025-05-29,102,Budget,11387.19
2025-05-29,201,Actual,4357.51
2025-05-29,201,Budget,5293.39
2025-05-29,202,Actual,5196.87
2025-05-29,202,Budget,5108.66
2025-05-29,301,Actual,1167.25
2025-05-29,301,Budget,1256.43
2025-05-29,302,Actual,1647.37
2025-05-29,302,Budget,1480.68
2025-05-29,303,Actual,579.2
2025-05-29,303,Budget,593.33
2025-05-29,304,Actual,1713.39
2025-05-29,304,Budget,1797.14
2025-05-29,401,Actual,284.55
2025-05-29,401,Budget,258.92
2025-05-29,402,Actual,470.49
2025-05-29,402,Budget,415.4
2025-05-30,101,Actual,9140.92
2025-05-30,101,Budget,11736.98
2025-05-30,102,Actual,13069.82
2025-05-30,102,Budget,11838.78
2025-05-30,201,Actual,5586.89
2025-05-30,201,Budget,5145.38
2025-05-30,202,Actual,4240.75
2025-05-30,202,Budget,4997.63
2025-05-30,301,Actual,1214.91
2025-05-30,301,Budget,1491.03
2025-05-30,302,Actual,1698.07
2025-05-30,302,Budget,1763.28
2025-05-30,303,Actual,1058.08
2025-05-30,303,Budget,1073.94
2025-05-30,304,Actual,1271.56
2025-05-30,304,Budget,1213.46
2025-05-30,401,Actual,419.84
2025-05-30,401,Budget,470.74
2025-05-30,402,Actual,549.48
2025-05-30,402,Budget,510.53
2025-05-31,101,Actual,13366.14
2025-05-31,101,Budget,12476.24
2025-05-31,102,Actual,4759.62
2025-05-31,102,Budget,5878.67
2025-05-31,201,Actual,3185.92
2025-05-31,201,Budget,3592.61
2025-05-31,202,Actual,3942.34
2025-05-31,202,Budget,4169.62
2025-05-31,301,Actual,1146.21
2025-05-31,301,Budget,1444.71
2025-05-31,302,Actual,1231.52
2025-05-31,302,Budget,1489.64
2025-05-31,303,Actual,1883.48
2025-05-31,303,Budget,1827.96
2025-05-31,304,Actual,1439.92
2025-05-31,304,Budget,1410.24
2025-05-31,401,Actual,455.32
2025-05-31,401,Budget,459.91
2025-05-31,402,Actual,363.21
2025-05-31,402,Budget,398.4
2025-06-01,101,Actual,12640.95
2025-06-01,101,Budget,12618.91
2025-06-01,102,Actual,11942.61
2025-06-01,102,Budget,11928.1
2025-06-01,201,Actual,5450.0
2025-06-01,201,Budget,4899.96
2025-06-01,202,Actual,3754.53
2025-06-01,202,Budget,3660.3
2025-06-01,301,Actual,1109.42
2025-06-01,301,Budget,1317.12
2025-06-01,302,Actual,946.17
2025-06-01,302,Budget,1090.73
2025-06-01,303,Actual,663.49
2025-06-01,303,Budget,616.41
2025-06-01,304,Actual,1675.0
2025-06-01,304,Budget,1918.04
2025-06-01,401,Actual,167.01
2025-06-01,401,Budget,204.47
2025-06-01,402,Actual,119.65
2025-06-01,402,Budget,105.42
2025-06-02,101,Actual,8527.9
2025-06-02,101,Budget,7751.01
2025-06-02,102,Actual,11924.31
2025-06-02,102,Budget,13702.76
2025-06-02,201,Actual,4048.86
2025-06-02,201,Budget,4523.42
2025-06-02,202,Actual,5217.55
2025-06-02,202,Budget,5392.71
2025-06-02,301,Actual,1625.75
2025-06-02,301,Budget,1855.04
2025-06-02,302,Actual,1669.33
2025-06-02,302,Budget,2066.65
2025-06-02,303,Actual,819.95
2025-06-02,303,Budget,802.34
2025-06-02,304,Actual,1168.97
2025-06-02,304,Budget,1513.7
2025-06-02,401,Actual,274.46
2025-06-02,401,Budget,270.34
2025-06-02,402,Actual,313.59
2025-06-02,402,Budget,321.52
2025-06-03,101,Actual,16153.86
2025-06-03,101,Budget,14355.06
2025-06-03,102,Actual,6349.61
2025-06-03,102,Budget,6853.6
2025-06-03,201,Actual,2866.46
2025-06-03,201,Budget,3428.91
2025-06-03,202,Actual,4231.28
2025-06-03,202,Budget,4069.65
2025-06-03,301,Actual,1348.55
2025-06-03,301,Budget,1489.96
2025-06-03,302,Actual,854.15
2025-06-03,302,Budget,919.91
2025-06-03,303,Actual,1446.0
2025-06-03,303,Budget,1625.31
2025-06-03,304,Actual,2239.27
2025-06-03,304,Budget,2020.6
2025-06-03,401,Actual,270.81
2025-06-03,401,Budget,271.88
2025-06-03,402,Actual,536.73
2025-06-03,402,Budget,516.12
2025-06-04,101,Actual,6351.6
2025-06-04,101,Budget,8142.56
2025-06-04,102,Actual,6394.37
2025-06-04,102,Budget,7293.4
2025-06-04,201,Actual,3788.97
2025-06-04,201,Budget,4931.75
2025-06-04,202,Actual,2702.17
2025-06-04,202,Budget,3350.39
2025-06-04,301,Actual,890.46
2025-06-04,301,Budget,841.7
2025-06-04,302,Actual,1576.6
2025-06-04,302,Budget,1559.56
2025-06-04,303,Actual,1795.44
2025-06-04,303,Budget,2037.29
2025-06-04,304,Actual,769.81
2025-06-04,304,Budget,775.43
2025-06-04,401,Actual,192.79
2025-06-04,401,Budget,218.02
2025-06-04,402,Actual,414.17
2025-06-04,402,Budget,387.43
2025-06-05,101,Actual,10926.48
2025-06-05,101,Budget,9748.85
2025-06-05,102,Actual,7739.99
2025-06-05,102,Budget,9061.05
2025-06-05,201,Actual,1915.56
2025-06-05,201,Budget,2164.39
2025-06-05,202,Actual,7040.18
2025-06-05,202,Budget,6167.52
2025-06-05,301,Actual,1489.21
2025-06-05,301,Budget,1833.01
2025-06-05,302,Actual,627.27
2025-06-05,302,Budget,646.59
2025-06-05,303,Actual,798.37
2025-06-05,303,Budget,873.65
2025-06-05,304,Actual,1692.84
2025-06-05,304,Budget,2077.27
2025-06-05,401,Actual,365.33
2025-06-05,401,Budget,383.59
2025-06-05,402,Actual,410.33
2025-06-05,402,Budget,520.17
2025-06-06,101,Actual,10429.6
2025-06-06,101,Budget,9383.24
2025-06-06,102,Actual,4850.21
2025-06-06,102,Budget,5487.28
2025-06-06,201,Actual,5392.51
2025-06-06,201,Budget,5160.45
2025-06-06,202,Actual,3084.2
2025-06-06,202,Budget,2957.86
2025-06-06,301,Actual,1001.8
2025-06-06,301,Budget,940.21
2025-06-06,302,Actual,1889.65
2025-06-06,302,Budget,2038.61
2025-06-06,303,Actual,772.44
2025-06-06,303,Budget,819.29
2025-06-06,304,Actual,1013.52
2025-06-06,304,Budget,991.96
2025-06-06,401,Actual,200.11
2025-06-06,401,Budget,245.09
2025-06-06,402,Actual,240.68
2025-06-06,402,Budget,254.63
2025-06-07,101,Actual,12691.55
2025-06-07,101,Budget,12080.93
2025-06-07,102,Actual,12379.26
2025-06-07,102,Budget,11538.38
2025-06-07,201,Actual,6647.64
2025-06-07,201,Budget,6022.8
2025-06-07,202,Actual,5125.33
2025-06-07,202,Budget,5604.82
2025-06-07,301,Actual,456.56
2025-06-07,301,Budget,531.3
2025-06-07,302,Actual,836.87
2025-06-07,302,Budget,758.28
2025-06-07,303,Actual,1914.56
2025-06-07,303,Budget,1929.52
2025-06-07,304,Actual,1227.27
2025-06-07,304,Budget,1135.72
2025-06-07,401,Actual,155.29
